ID,title,rating,release_date,original_language,IMDb_ID,genre,plot,box_office_domestic,box_office_worldwide
560,Stay Alive,5.792,2006-03-24,en,tt0441796,"Fantasy, Horror, Mystery","Loomis Crowley is testing the underground game Stay Alive with his friends Sarah and Rex. When the game is over, Loomis finds Rex and Sarah dead in their room, and he is pushed by a shadow from the staircase, breaking the banister and hanging the same way he died in the game. Loomis' sister, Emma, gives his game to his best friend, Hutch. They, and his friends Miller, Phineus with his sister October, Swink and Abigail play the game together. When Miller and Phineus die the same way they died in the game, the survivors disclose that the game is based on the life of the evil Countess Elizabeth Bathory. She was buried alive in the tower of her real state in the Geronge Plantation. With the police chasing them, and after the death of October, the survivors reach the house and try to find the corpse of the Countess to destroy her fiend.","$23,086,480",27105095
561,Renfield,6.449,2023-04-07,en,tt11358390,"Action, Comedy, Fantasy","Renfield, Dracula's tortured henchman, is forced to capture prey for his master and do his every bidding. But now, after centuries of servitude, Renfield is ready to see if there is a life outside his boss's shadow.","$17,297,895",26874347
562,The Bye Bye Man,5.195,2017-01-12,en,tt4030600,"Drama, Fantasy, Horror","When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover its name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate.","$22,395,806",26700000
563,A Cure for Wellness,6.352,2017-02-15,en,tt4731136,"Drama, Fantasy, Horror","An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps. He soon suspects that the spa's miraculous treatments are not what they seem. When he begins to unravel its terrifying secrets, his sanity is tested, as he finds himself diagnosed with the same curious illness that keeps all the guests here longing for the cure.","$8,106,986",26620002
564,Lesson of the Evil,6.67,2012-11-10,ja,tt2294473,"Horror, Thriller",A popular high school teacher concocts an extreme plan to deal with the rise of bullying and bad behavior among the student body.,,26167224
565,Apollo 18,5.311,2011-07-20,en,tt1772240,"Horror, Mystery, Sci-Fi","Cmndr Walker, Cptn. Anderson and Lt. Col. Grey are assigned to a secret mission to the moon. Walker and Anderson land, while Grey stays in orbit. As they collect samples, they find footprints...and the body of a Soviet cosmonaut on the moon. Soon they hear weird noises andv find they're not alone.","$17,687,709",25562924
566,The Hitcher,5.875,2007-01-19,en,tt0455960,"Crime, Thriller","While driving through the New Mexico Desert during a rainy night, the college students Jim Halsey and his girlfriend Grace Andrews give a ride to the hitchhiker John Ryder. While in their car, the stranger proves to be a psychopath threatening the young couple with a knife, but Jim succeeds to throw him out of the car on the road. On the next morning, the young couple sees John in another car with a family, and while trying to advise the driver that the man is dangerous, they have an accident. While walking on the road, they find the whole family stabbed in the car, and John sees that the driver is still alive. He drives to a restaurant seeking for help, but the police blame Jim and Grace to the murder and send them to the police station. However, John kills the policemen and pursues the couple, playing a tragic and violent mouse and cat game with Grace and Jim.","$16,472,961",25400000
567,A Haunted House 2,6.171,2014-04-17,en,tt2828996,"Comedy, Fantasy, Horror","After losing his beloved Kisha in a car accident, Malcolm starts anew, by remarrying Megan, a mother of two. When things begin to get back into their paranormal ways, targeting both the children and the property, things complicate even more when his back-to-life Kisha moves into the neighborhood.","$17,329,486",25343661
568,Seed of Chucky,5.504,2004-11-12,en,tt0387575,"Comedy, Horror, Thriller","The killer doll is back. Glen, the orphan doll offspring of the irrepressible devilish-doll-come-to-life Chucky and his equally twisted bride Tiffany. When production starts on a movie detailing the urban legend of his parents' lethal exploits, Glen heads for Hollywood where he brings his bloodthirsty parents back from the dead. Although Glen - or is it Glenda? - is immediately accepted, the family dynamics are far from perfect. Chucky and Tiffany go Hollywood and get rolling on a new spree of murderous mayhem, much to gentle Glen's dismay. Chucky can't believe that his son doesn't want to walk in his murdering footsteps, while star-struck Tiffany can't believe that the movie will star her favorite actress, Jennifer Tilly, who soon becomes an unwitting hostess to this new family in more ways than one.","$17,083,732",24829644
569,Let Me In,6.792,2010-10-01,en,tt1228987,"Drama, Fantasy, Horror","In Los Alamos, New Mexico, the twelve year-old Owen is a lonely and outcast boy bullied in school by Kenny and two other classmates; at home, Owen dreams of avenging himself against the trio of bullies. He befriends his twelve-year-old next door neighbor, Abby, who only appears during the night in the playground of their building. Meanwhile, Abby's father is a wanted serial-killer who drains the blood of his victims to supply Abby, who is actually an ancient vampire. Abby advises Owen to fight Kenny; however, soon he discovers that she is a vampire, and he feels fear and love for the girl. Meanwhile a police officer is investigating the murder cases, believing that it is a satanic cult.","$12,134,935",24145613
570,The Crow,5.804,2024-08-21,en,tt1340094,"Action, Crime, Fantasy","Soulmates Eric and Shelly are brutally murdered. Given a chance to save the love of his life, Eric must sacrifice himself and traverse the worlds of the living and the dead, seeking revenge.","$9,275,659",24109036
571,Jessabelle,5.422,2014-11-07,en,tt2300975,"Drama, Horror, Mystery","Jessabelle ""Jessie"" Laurent is pregnant and accepts to move to the house of her boyfriend to raise a family of their own. However they have a car accident where her boyfriend and her baby die. Jessie is seriously wounded and trapped to a wheelchair, and the direction of the hospital asks her to contact her estranged father to help her. Leon Laurent brings his daughter to his house in Louisiana and lodges her in her mother's room. Jessie snoops around the room and finds a videotape where her mother Kate Laurent is pregnant and reads tarot cards to her. She tells that Jessie would never left Louisiana; she is attracted by water; and another woman wants her out of the house. However Leon arrives and destroys the tape. On the next morning, Jessie watches another videotape when her father is out of the house, and her mother talks about the man that had taught her to read cards, Moses. Jessie is haunted by the ghost of a woman and her father discovers the two other videotapes she has hidden. When he tries to destroy them, something happens to him and he is burnt to death trapped in a shed. During the funeral, Jessie meets her high-school friend Preston Sanders (Mark Webber), who is unhappily married. Preston decides to help Jessie after watching the videotapes. Who might be haunting Jessie?",,23456897
572,It Follows,6.585,2015-02-04,en,tt3235888,"Horror, Mystery, Thriller","For 19-year-old Jay, Autumn should be about school, boys, and weekends out at the lake. But after a seemingly innocent sexual encounter, she finds herself plagued by strange visions and the inescapable sense that someone, something, is following her. Faced with this burden, Jay and her friends must find a way to escape the horrors that seem to be only a few steps behind.","$14,674,076",23374076
